timestamp,elapsed_ms,event,key_id,key_type
2026-08-10T09:12:27.358+00:00,35615.6,press,ae2faa8f7b0ce4378083c8c430cfa37375e90b606533102a4d1ae59a0ace5ab8,character
2026-08-10T09:12:27.456+00:00,35713.745,release,ae2faa8f7b0ce4378083c8c430cfa37375e90b606533102a4d1ae59a0ace5ab8,character
2026-08-10T09:12:27.655+00:00,35911.854,press,f55367215c1bc555ff5d40216228137afd74b7aac9f0134903e15529427c1127,character
2026-08-10T09:12:27.730+00:00,35987.347,release,f55367215c1bc555ff5d40216228137afd74b7aac9f0134903e15529427c1127,character
2026-08-10T09:12:28.075+00:00,36332.542,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:28.142+00:00,36399.786,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:28.283+00:00,36539.98,press,e689fc9b2942276fb653d27385001e4137af8466fa7959fd89910d4b14af84ff,character
2026-08-10T09:12:28.381+00:00,36637.94,release,e689fc9b2942276fb653d27385001e4137af8466fa7959fd89910d4b14af84ff,character
2026-08-10T09:12:28.400+00:00,36657.25,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:28.493+00:00,36750.053,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:28.687+00:00,36944.724,press,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:28.810+00:00,37067.569,release,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:29.140+00:00,37397.661,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:29.262+00:00,37519.64,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:29.272+00:00,37529.299,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:29.364+00:00,37621.265,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:29.470+00:00,37727.391,press,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:29.594+00:00,37851.595,release,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
